"","CNT","CNTSTUID","CNTSCHID","ST004D01T","ST001D01T","DISCLIM","ANXMAT","ICTRES","ESCS","PV1MATH","ST259Q01JA","ICTSCH","ICTHOME","ICTQUAL","W_FSTUWT","SCHSEL","SCHLTYPE","W_SCHGRNRABWT"
"9549","CAN",12416073,12400202,1,11,1.8491,-0.5191,1.7797,1.2201,484.368,NA,NA,NA,NA,21.86232,3,1,8.9531
"9550","CAN",12416074,12400313,1,10,NA,0.2406,-1.078,-0.9095,372.954,NA,NA,NA,NA,6.59277,1,3,4.44792
"9551","CAN",12416076,12400850,2,10,NA,NA,1.1133,-0.1178,584.763,NA,NA,NA,NA,3.47278,2,3,1.02029
"9552","CAN",12416082,12400001,2,10,0.3045,0.6566,1.1428,0.3077,493.459,NA,NA,NA,NA,22.83741,2,3,4.13497
"9553","CAN",12416083,12400517,2,10,1.843,0.5541,0.8589,0.8434,601.443,NA,NA,NA,NA,3.70902,1,3,1.01499
"9554","CAN",12416084,12400823,2,10,-0.1006,-1.2756,0.3628,1.3923,644.398,NA,NA,NA,NA,1.36364,1,3,1
"9555","CAN",12416086,12400799,2,10,-0.6957,-2.3558,0.0975,0.372,590.867,NA,NA,NA,NA,22.50247,3,3,1.92183
"9556","CAN",12416087,12400355,2,10,-0.8539,-1.6741,0.467,0.5008,536.303,NA,NA,NA,NA,8.84006,2,3,1.26327
"9557","CAN",12416089,12400647,2,10,NA,NA,NA,NA,464.302,NA,NA,NA,NA,24.31791,2,3,4.41891
"9558","CAN",12416093,12400800,1,10,-0.1254,0.602,1.0712,0.7059,444.933,NA,NA,NA,NA,17.57615,NA,3,1.51679
"9559","CAN",12416096,12400892,1,10,NA,NA,-0.5616,0.3839,388.374,NA,NA,NA,NA,3.27439,2,3,1.01499
"9560","CAN",12416098,12400295,1,10,-2.4227,NA,-1.7489,0.2015,424.367,NA,NA,NA,NA,3.38588,1,3,1.23639
"9561","CAN",12416100,12400283,1,10,-1.1764,-0.0394,1.253,0.0203,417.782,NA,NA,NA,NA,23.97022,1,3,2.95864
"9562","CAN",12416101,12400022,1,10,NA,NA,NA,NA,448.056,NA,NA,NA,NA,24.73277,2,3,4.06959
"9563","CAN",12416102,12400092,2,10,NA,NA,-0.2699,-0.4992,423.992,NA,NA,NA,NA,1.38008,NA,3,1.00673
"9564","CAN",12416104,12400219,2,10,-0.1361,-0.2758,0.386,-2.386,477.349,NA,NA,NA,NA,4.22931,2,3,1.02029
"9565","CAN",12416107,12400048,1,10,0.7097,0.7774,0.3027,-0.3258,443.434,NA,NA,NA,NA,11.17863,1,3,1.02029
"9566","CAN",12416110,12400325,1,10,-0.2863,1.9159,0.6832,1.1009,559.78,NA,NA,NA,NA,21.21349,2,3,2.8958
"9567","CAN",12416111,12400673,2,10,1.7777,NA,5.248,-0.2978,442.633,NA,NA,NA,NA,50.65515,1,3,3.96003
"9568","CAN",12416114,12400511,1,10,0.1997,-1.2899,0.3147,1.1048,681.26,NA,NA,NA,NA,3.89592,1,3,2.71156
"9569","CAN",12416115,12400483,2,10,NA,NA,NA,NA,512.025,NA,NA,NA,NA,2.03912,2,3,1.37669
"9570","CAN",12416117,12400409,2,10,0.0926,-0.2704,0.8172,1.1847,519.343,NA,NA,NA,NA,39.5692,2,3,3.33232
"9571","CAN",12416118,12400287,2,10,0.7631,-1.2788,0.9916,1.0388,666.693,NA,NA,NA,NA,29.662,1,3,6.33635
"9572","CAN",12416122,12400433,2,10,NA,NA,NA,NA,468.835,NA,NA,NA,NA,2.64437,1,3,1
"9573","CAN",12416123,12400446,1,10,-0.8553,-0.7447,0.6804,0.0501,456.756,NA,NA,NA,NA,37.14357,2,3,2.80547
"9574","CAN",12416124,12400319,2,10,NA,NA,NA,NA,352.551,NA,NA,NA,NA,6.3111,1,3,1.02946
"9575","CAN",12416129,12400585,1,10,0.4522,0.7889,-0.7238,0.1912,449.617,NA,NA,NA,NA,1.28155,1,3,1.01499
"9576","CAN",12416130,12400838,2,10,-0.1114,-0.3794,1.2423,-1.1753,255.881,NA,NA,NA,NA,9.72972,3,3,1.01209
"9577","CAN",12416131,12400740,2,10,0.4571,-0.5006,0.3027,0.1493,572.54,NA,NA,NA,NA,6.59634,1,3,1.01499
"9578","CAN",12416132,12400720,1,10,-0.5233,1.8354,0.5462,1.6954,560.977,NA,NA,NA,NA,2.00389,3,2,1
"9579","CAN",12416133,12400781,1,10,-0.7086,-0.7358,0.4946,-0.8895,467.654,NA,NA,NA,NA,5.86024,3,3,4.44792
"9580","CAN",12416136,12400284,2,10,NA,NA,1.253,-0.1432,323.129,NA,NA,NA,NA,2.71301,2,3,1.01499
"9581","CAN",12416137,12400345,1,10,1.8372,0.3729,0.3862,0.9309,587.838,NA,NA,NA,NA,3.79628,3,3,1.01499
"9582","CAN",12416140,12400750,1,10,-0.0724,0.7889,0.0573,-0.0693,429.837,NA,NA,NA,NA,2.6155,3,3,1.95951
"9583","CAN",12416143,12400771,2,10,-0.0787,-1.2286,-0.4979,0.4817,503.956,NA,NA,NA,NA,20.71422,2,3,2.48051
"9584","CAN",12416145,12400638,1,10,1.0945,2.6149,0.9394,0.2824,383.615,NA,NA,NA,NA,24.97443,2,3,2.14501
"9585","CAN",12416147,12400184,2,10,-0.1006,0.7774,0.5856,0.6952,430.217,NA,NA,NA,NA,2.36539,1,3,1.05289
"9586","CAN",12416149,12400802,1,10,0.2002,0.1932,-0.5115,0.0178,415.953,NA,NA,NA,NA,8.55617,2,3,1.01209
"9587","CAN",12416150,12400661,2,10,-0.1499,0.1748,0.3536,-0.011,424.775,NA,NA,NA,NA,24.60085,1,3,8.60538
"9588","CAN",12416152,12400423,2,9,0.8065,-0.0575,-0.406,-0.4602,339.56,NA,NA,NA,NA,37.96591,2,3,10.28055
"9589","CAN",12416155,12400720,2,10,0.7631,1.2587,0.1329,-0.3035,433.204,NA,NA,NA,NA,2.18137,3,2,1
"9590","CAN",12416157,12400282,2,10,NA,NA,NA,NA,394.963,NA,NA,NA,NA,30.25177,NA,3,4.11843
"9591","CAN",12416158,12400392,1,10,1.8217,-0.8811,-0.4691,-0.6546,606.938,NA,NA,NA,NA,25.32645,2,3,5.03038
"9592","CAN",12416159,12400850,1,10,NA,NA,-0.5542,-0.8562,462.84,NA,NA,NA,NA,3.34415,2,3,1.02029
"9593","CAN",12416160,12400894,2,10,-0.0607,NA,1.3727,0.148,473.531,NA,NA,NA,NA,4.62305,3,3,3.74247
"9594","CAN",12416163,12400640,2,10,-1.373,1.9159,0.8334,1.2749,419.395,NA,NA,NA,NA,1.47626,1,3,1.01499
"9595","CAN",12416164,12400568,2,10,-0.2938,0.429,-0.862,-1.365,510.07,NA,NA,NA,NA,26.49548,2,3,7.62672
"9596","CAN",12416165,12400661,2,10,-1.8883,-1.6625,0.5014,-0.2614,597.598,NA,NA,NA,NA,24.60085,1,3,8.60538
"9597","CAN",12416166,12400056,1,10,0.9899,-2.249,0.0019,0.6504,640.788,NA,NA,NA,NA,24.33755,3,1,3.59738
"9598","CAN",12416169,12400883,1,10,0.1777,2.6109,0.5058,0.5129,382.141,NA,NA,NA,NA,8.97716,1,3,1.02029
"9599","CAN",12416170,12400398,2,9,NA,NA,NA,NA,525.469,NA,NA,NA,NA,15.8589,2,2,9.11634
"9600","CAN",12416171,12400515,1,10,0.6868,0.6387,1.2456,1.0428,570.652,NA,NA,NA,NA,4.59347,2,3,2.46497
"9601","CAN",12416173,12400320,1,10,-0.8699,0.544,0.5832,-0.1246,305.82,NA,NA,NA,NA,2.42843,2,3,1.08189
"9602","CAN",12416175,12400248,2,9,-0.1219,0.6387,0.8912,-0.7119,288.148,NA,NA,NA,NA,15.8589,2,3,9.11634
"9603","CAN",12416179,12400910,1,10,1.7678,-0.3794,-1.1169,0.1981,410.252,NA,NA,NA,NA,19.5208,2,3,1.79767
"9604","CAN",12416180,12400895,1,10,NA,NA,NA,NA,315.673,NA,NA,NA,NA,29.39591,1,3,12.4049
"9605","CAN",12416182,12400046,2,10,-2.4931,-0.2704,-0.0468,0.9671,558.344,NA,NA,NA,NA,5.90389,1,3,1.01209
"9606","CAN",12416183,12400452,1,10,0.4426,0.3729,0.3729,0.215,548.255,NA,NA,NA,NA,30.69643,1,1,2.59605
"9607","CAN",12416187,12400161,1,10,1.0345,NA,-0.4756,0.3164,468.889,NA,NA,NA,NA,1.28155,2,3,1.01499
"9608","CAN",12416189,12400849,1,10,-0.707,0.8251,0.4583,0.1532,472.049,NA,NA,NA,NA,5.74597,1,3,1.01499
"9609","CAN",12416190,12400071,2,10,-0.8699,0.8757,0.2149,0.9376,490.506,NA,NA,NA,NA,28.22073,1,3,4.27223
"9610","CAN",12416191,12400580,1,10,-0.3155,1.8028,-0.406,0.2583,433.191,NA,NA,NA,NA,2.37516,3,3,1.32162
"9611","CAN",12416192,12400577,1,10,0.123,0.8757,-0.0946,0.6088,413.724,NA,NA,NA,NA,4.28074,1,3,1.05289
"9612","CAN",12416194,12400022,2,10,NA,NA,NA,NA,558.43,NA,NA,NA,NA,20.47011,2,3,4.06959
"9613","CAN",12416197,12400198,1,9,-0.0522,-0.5191,-1.1746,-0.9318,515.82,NA,NA,NA,NA,17.46167,1,3,9.5615
"9614","CAN",12416198,12400604,1,10,0.1295,-0.5191,0.6516,-0.01,407.068,NA,NA,NA,NA,10.99564,3,3,7.91686
"9615","CAN",12416200,12400099,1,10,-0.6963,1.4278,0.9942,0.8239,645.209,NA,NA,NA,NA,25.56774,1,3,2.55988
"9616","CAN",12416201,12400512,1,10,-0.9755,0.544,2.8421,0.6705,298.414,NA,NA,NA,NA,31.41598,2,3,3.61852
"9617","CAN",12416203,12400031,1,10,-0.8709,NA,-0.7807,-0.9602,436.649,NA,NA,NA,NA,34.85753,3,3,4.3335
"9618","CAN",12416204,12400697,1,10,-0.0611,-1.1715,-0.4027,-0.6136,596.101,NA,NA,NA,NA,25.97207,3,3,5.95148
"9619","CAN",12416205,12400488,1,10,-2.4293,2.635,-0.2035,0.6918,461.971,NA,NA,NA,NA,47.21534,2,3,5.12242
"9620","CAN",12416207,12400428,1,10,1.7914,0.602,0.6419,0.791,545.146,NA,NA,NA,NA,4.39417,1,3,3.86155
"9621","CAN",12416212,12400403,2,10,NA,NA,2.2295,0.3508,473.234,NA,NA,NA,NA,2.62344,3,3,1.01499
"9622","CAN",12416214,12400235,2,10,-0.322,-0.3794,0.1617,-0.6403,340.139,NA,NA,NA,NA,4.54405,3,3,1.01209
"9623","CAN",12416215,12400249,1,10,NA,NA,NA,NA,447.456,NA,NA,NA,NA,2.53023,NA,3,1.08377
"9624","CAN",12416217,12400716,1,10,-0.8854,1.0161,1.6587,1.0244,548.998,NA,NA,NA,NA,36.34878,2,3,7.00413
"9625","CAN",12416218,12400866,1,9,NA,NA,NA,NA,551.724,NA,NA,NA,NA,27.63419,2,3,6.12211
"9626","CAN",12416219,12400885,1,10,-1.3158,0.6566,0.7693,-0.8401,380.893,NA,NA,NA,NA,19.04343,NA,3,5.03914
"9627","CAN",12416220,12400674,2,10,-2.3963,0.7889,1.1682,0.6773,456.224,NA,NA,NA,NA,2.47669,1,3,1.5
"9628","CAN",12416221,12400851,2,10,1.0989,-1.0075,-0.6793,0.4897,560.689,NA,NA,NA,NA,19.5301,2,3,1.73917
"9629","CAN",12416222,12400100,2,10,-0.526,-0.8811,0.435,0.9467,661.342,NA,NA,NA,NA,1.39147,2,3,1
"9630","CAN",12416226,12400232,1,10,-0.0784,-1.2788,0.5014,0.4,631.141,NA,NA,NA,NA,6.64348,NA,3,1.08377
"9631","CAN",12416227,12400510,1,10,-0.0611,-0.2885,1.1682,0.1921,429.378,NA,NA,NA,NA,4.44444,1,3,2.66667
"9632","CAN",12416229,12400312,2,10,-0.9635,0.544,0.6613,0.3485,399.682,NA,NA,NA,NA,31.92855,2,3,5.53552
"9633","CAN",12416232,12400890,2,10,-0.1124,0.7774,0.383,-0.3749,513.696,NA,NA,NA,NA,6.52537,3,3,1
"9634","CAN",12416234,12400027,2,10,0.3552,-0.1172,0.8172,1.1078,489.359,NA,NA,NA,NA,4.26752,3,1,1.26327
"9635","CAN",12416235,12400879,1,10,-1.2101,1.2918,0.7507,-0.3545,346.468,NA,NA,NA,NA,34.8143,3,3,6.3166
"9636","CAN",12416236,12400036,2,10,0.4522,-0.508,2.4832,0.3497,552.703,NA,NA,NA,NA,9.71615,3,3,7.91686
"9637","CAN",12416237,12400336,2,10,-0.5247,-2.382,-0.2035,0.9051,619.306,NA,NA,NA,NA,31.82123,3,3,3.24797
"9638","CAN",12416238,12400206,2,10,-0.8615,-0.3744,1.2357,-0.623,465.821,NA,NA,NA,NA,50.30764,2,3,2.7376
"9639","CAN",12416240,12400542,1,10,1.6491,-0.5006,0.4449,1.101,573.127,NA,NA,NA,NA,25.7551,NA,3,2.50726
"9640","CAN",12416241,12400831,2,10,1.0136,NA,1.3387,1.0793,572.128,NA,NA,NA,NA,25.7147,3,3,2.7034
"9641","CAN",12416243,12400108,1,10,-0.2771,-1.6741,-1.0551,0.6034,341.181,NA,NA,NA,NA,25.39799,NA,3,9.80578
"9642","CAN",12416246,12400428,1,10,1.775,0.1031,1.0906,1.4858,556.525,NA,NA,NA,NA,4.39417,1,3,3.86155
"9643","CAN",12416250,12400309,2,10,-1.5507,-0.755,1.3699,-0.3426,566.564,NA,NA,NA,NA,1.69261,2,3,1.01499
"9644","CAN",12416253,12400404,1,10,-0.6468,-0.2045,0.6832,0.8598,533.194,NA,NA,NA,NA,33.6169,2,3,2.28801
"9645","CAN",12416254,12400077,2,9,-1.0127,-0.3744,-0.2035,0.5206,608.985,NA,NA,NA,NA,2.47661,NA,3,1.02946
"9646","CAN",12416255,12400066,2,10,-0.1006,-0.0575,1.3393,1.1762,534.698,NA,NA,NA,NA,4.97578,2,3,1.26327
"9647","CAN",12416259,12400912,1,10,NA,NA,0.2709,0.5235,367.518,NA,NA,NA,NA,2.41432,1,3,1
"9648","CAN",12416260,12400895,1,10,NA,NA,2.1427,NA,444.849,NA,NA,NA,NA,29.39591,1,3,12.4049
"9649","CAN",12416261,12400451,1,10,0.2139,0.8918,1.3115,1.2982,491.993,NA,NA,NA,NA,4.85611,2,3,1
"9650","CAN",12416263,12400040,2,10,-0.2771,-1.2899,-0.847,0.3267,623.371,NA,NA,NA,NA,5.76353,NA,3,1.02029
"9651","CAN",12416264,12400686,1,10,1.8217,0.6566,0.3494,1.1082,540.398,NA,NA,NA,NA,4.47494,1,3,1.02029
"9652","CAN",12416265,12400784,2,10,0.1548,0.3378,1.082,0.5406,385.034,NA,NA,NA,NA,2.1742,1,3,1.01499
"9653","CAN",12416267,12400346,2,10,-1.579,2.5026,1.2509,1.8317,698.824,NA,NA,NA,NA,39.8105,1,3,2.51006
"9654","CAN",12416268,12400614,2,10,-0.2931,1.0508,1.2885,1.1589,382.767,NA,NA,NA,NA,88.53957,2,3,48.36092
"9655","CAN",12416269,12400011,1,10,-0.673,0.051,0.3628,0.6191,590.771,NA,NA,NA,NA,34.58888,1,3,2.82084
"9656","CAN",12416270,12400365,2,10,-0.1499,-0.508,-0.2035,NA,485.882,NA,NA,NA,NA,8.49436,3,3,1.08377
"9657","CAN",12416272,12400227,2,10,0.3658,0.8918,0.3027,-0.0998,455.622,NA,NA,NA,NA,4.56283,1,3,1
"9658","CAN",12416276,12400599,1,10,1.1036,0.0707,0.6281,1.1597,546.511,NA,NA,NA,NA,52.02035,NA,3,2.86798
"9659","CAN",12416278,12400466,1,10,0.4426,0.1031,-1.4133,-1.0407,536.427,NA,NA,NA,NA,4.34926,1,3,1
"9660","CAN",12416280,12400410,2,10,-0.8699,-2.382,0.9159,1.4198,511.109,NA,NA,NA,NA,29.49875,3,3,5.02247
"9661","CAN",12416281,12400423,2,10,1.8365,0.6647,1.2509,0.1067,510.616,NA,NA,NA,NA,37.96591,2,3,10.28055
"9662","CAN",12416283,12400136,2,10,-0.8779,-1.5486,-1.1948,0.764,321.174,NA,NA,NA,NA,30.69537,1,3,3.82753
"9663","CAN",12416286,12400505,1,9,0.0585,-0.4577,-0.91,-0.5139,551.734,NA,NA,NA,NA,7.49664,3,3,1.26327
"9664","CAN",12416287,12400623,2,10,-0.1273,-0.1371,-0.5847,-0.5579,488.139,NA,NA,NA,NA,22.89323,3,3,2.74562
"9665","CAN",12416288,12400202,1,10,-0.33,-2.249,0.1969,0.9978,389.779,NA,NA,NA,NA,21.86232,3,1,8.9531
"9666","CAN",12416290,12400086,2,10,0.3552,-0.2704,-0.406,-0.2743,494.873,NA,NA,NA,NA,26.26021,3,3,4.08574
"9667","CAN",12416292,12400675,1,10,-0.0903,0.6566,-0.5542,-0.9612,421.69,NA,NA,NA,NA,30.62746,NA,3,1.62018
"9668","CAN",12416295,12400907,2,10,0.7631,0.1748,-0.1413,0.5272,557.234,NA,NA,NA,NA,17.59482,3,2,2.05845
"9669","CAN",12416297,12400782,1,10,-0.0611,0.429,0.9916,1.0807,604.085,NA,NA,NA,NA,31.50373,3,1,4.22039
"9670","CAN",12416298,12400676,2,10,NA,NA,NA,NA,532.461,NA,NA,NA,NA,27.58786,1,3,3.51402
"9671","CAN",12416299,12400041,1,10,-0.5562,1.1417,0.3536,-0.1866,398.171,NA,NA,NA,NA,3.87746,1,3,1.01209
"9672","CAN",12416301,12400302,2,10,-0.313,NA,-0.2035,0.1194,477.454,NA,NA,NA,NA,2.60885,2,3,1.02946
"9673","CAN",12416305,12400485,2,10,-0.1006,-2.3558,0.9766,-0.3536,351.484,NA,NA,NA,NA,25.61678,2,3,1.8181
"9674","CAN",12416306,12400642,2,9,-2.4706,-2.382,1.7436,-0.472,440.178,NA,NA,NA,NA,21.90835,1,3,7.46468
"9675","CAN",12416308,12400602,1,10,-2.4517,0.429,0.4164,1.2953,616.198,NA,NA,NA,NA,6.16518,2,3,1.13606
"9676","CAN",12416310,12400126,2,10,-0.5252,2.5078,-0.2479,-1.1107,404.27,NA,NA,NA,NA,27.57985,1,3,4.92635
"9677","CAN",12416311,12400095,2,10,0.7793,-0.2758,2.0421,2.1792,606.543,NA,NA,NA,NA,2.00583,NA,3,1.01209
"9678","CAN",12416316,12400761,2,10,-1.5157,-0.5191,1.0332,0.4825,498.255,NA,NA,NA,NA,30.8194,1,3,10.03961
"9679","CAN",12416317,12400559,1,10,-0.5068,0.905,0.5703,-0.032,436.467,NA,NA,NA,NA,10.46454,3,3,1.02029
"9680","CAN",12416318,12400167,1,10,0.1765,1.5706,0.4946,-0.6789,531.094,NA,NA,NA,NA,5.3973,3,3,1.26327
"9681","CAN",12416319,12400316,1,10,NA,NA,-0.4027,0.4052,408.804,NA,NA,NA,NA,2.89872,2,3,1.01499
"9682","CAN",12416320,12400928,1,9,-0.8883,0.6647,-0.7934,0.5894,430.79,NA,NA,NA,NA,5.91044,2,3,1.26327
"9683","CAN",12416324,12400040,2,10,NA,NA,1.2937,1.5351,486.241,NA,NA,NA,NA,5.76353,NA,3,1.02029
"9684","CAN",12416326,12400089,2,10,1.0945,-0.2758,0.1573,0.6632,443.07,NA,NA,NA,NA,39.39091,2,3,5.19555
"9685","CAN",12416327,12400062,1,10,-0.1623,0.429,0.6192,0.6193,469.252,NA,NA,NA,NA,12.47044,1,3,1.08377
"9686","CAN",12416328,12400365,2,10,-0.4983,NA,0.2211,1.1129,621.94,NA,NA,NA,NA,8.49436,3,3,1.08377
"9687","CAN",12416334,12400672,1,10,1.6706,1.5706,0.8266,1.0867,463.917,NA,NA,NA,NA,2.27635,2,3,1.08377
"9688","CAN",12416337,12400793,1,10,-0.7263,-0.508,0.0064,-0.0878,454.702,NA,NA,NA,NA,3.74247,1,3,3.74247
"9689","CAN",12416338,12400042,1,10,-0.5252,0.3729,0.5129,1.0162,472.932,NA,NA,NA,NA,1.47257,2,3,1.01499
"9690","CAN",12416341,12400828,1,10,-0.1114,0.4067,-1.4021,0.0367,439.448,NA,NA,NA,NA,10.1791,1,3,1.02029
"9691","CAN",12416342,12400860,1,10,-2.4616,2.5429,0.5756,1.0876,408.283,NA,NA,NA,NA,22.94429,2,1,19.32151
"9692","CAN",12416343,12400283,2,10,-0.3272,0.4252,0.3446,1.0681,646.297,NA,NA,NA,NA,26.05459,1,3,2.95864
"9693","CAN",12416344,12400317,1,10,-1.5712,2.5026,0.3536,-1.38,401.015,NA,NA,NA,NA,3.35262,2,3,1.66264
"9694","CAN",12416347,12400542,2,8,NA,NA,1.5567,1.0063,364.573,NA,NA,NA,NA,27.89993,NA,3,2.50726
"9695","CAN",12416348,12400314,2,10,-1.0311,0.6566,0.3027,0.996,479.85,NA,NA,NA,NA,34.7507,2,3,3.09191
"9696","CAN",12416349,12400425,2,9,1.0989,-0.9158,1.505,0.796,461.612,NA,NA,NA,NA,25.30735,2,3,4.01414
"9697","CAN",12416350,12400506,1,10,NA,NA,-0.8053,0.5781,559.797,NA,NA,NA,NA,31.2303,3,1,16.11887
"9698","CAN",12416352,12400794,2,10,-0.3191,-0.3794,-0.5854,-0.3136,500.299,NA,NA,NA,NA,4.84007,1,3,2.66667
"9699","CAN",12416354,12400549,1,10,-2.463,2.5429,-0.0159,-0.8715,546.776,NA,NA,NA,NA,3.47073,1,3,1
"9700","CAN",12416357,12400080,2,9,NA,NA,1.3647,1.1408,683.294,NA,NA,NA,NA,35.43099,1,3,4.29622
"9701","CAN",12416358,12400562,2,10,1.6706,NA,1.3647,0.8814,625.711,NA,NA,NA,NA,25.49327,3,3,3.44069
"9702","CAN",12416359,12400576,2,10,1.1487,-2.3558,0.8435,0.8906,613.113,NA,NA,NA,NA,20.16748,1,3,2.77044
"9703","CAN",12416360,12400885,2,10,-0.9755,0.051,1.3699,-0.0459,357.935,NA,NA,NA,NA,22.71197,NA,3,5.03914
"9704","CAN",12416361,12400272,2,10,-0.7266,0.3729,0.5743,0.7637,566.406,NA,NA,NA,NA,25.03233,3,2,3.70319
"9705","CAN",12416365,12400756,2,10,-0.0787,0.3729,-0.3076,-1.8288,253.179,NA,NA,NA,NA,2.58481,1,3,1
"9706","CAN",12416366,12400253,2,10,-1.1971,-2.382,2.3179,0.93,505.283,NA,NA,NA,NA,14.93116,1,3,1.08377
"9707","CAN",12416367,12400829,1,9,-2.4227,2.6109,1.2002,0.0601,393.055,NA,NA,NA,NA,20.87105,1,3,15.19595
"9708","CAN",12416369,12400829,1,10,-0.1126,0.1031,0.6832,1.1159,555.093,NA,NA,NA,NA,21.1833,1,3,15.19595
"9709","CAN",12416373,12400259,2,10,-0.808,NA,-1.0061,-0.4964,463.93,NA,NA,NA,NA,4.08805,NA,3,1
"9710","CAN",12416375,12400736,1,10,-1.1331,-0.2885,-0.5384,-1.3711,507.835,NA,NA,NA,NA,4.45128,1,3,1.26327
"9711","CAN",12416376,12400067,2,10,0.7711,0.544,0.9954,-0.7248,550.038,NA,NA,NA,NA,5.65486,1,3,1
"9712","CAN",12416379,12400251,2,9,1.831,0.544,0.3596,0.3865,371.204,NA,NA,NA,NA,3.18017,1,3,1
"9713","CAN",12416380,12400603,2,10,1.8365,-1.2788,1.6676,0.7582,625.136,NA,NA,NA,NA,23.40399,3,3,6.2063
"9714","CAN",12416383,12400882,2,10,0.4375,0.3025,0.6804,1.1132,568.521,NA,NA,NA,NA,2.44703,1,3,1.01499
"9715","CAN",12416386,12400689,1,9,1.6526,1.0508,1.2731,-1.1059,465.78,NA,NA,NA,NA,5.62919,1,3,1
"9716","CAN",12416387,12400164,2,10,NA,NA,0.6957,1.3311,531.522,NA,NA,NA,NA,2.71837,1,3,1.13606
"9717","CAN",12416388,12400906,1,10,NA,NA,-0.5384,-0.8095,456.4,NA,NA,NA,NA,2.68803,1,3,1.01499
"9718","CAN",12416389,12400850,1,10,-0.1006,NA,1.2962,1.3673,485.954,NA,NA,NA,NA,3.34415,2,3,1.02029
"9719","CAN",12416391,12400764,2,10,-1.0127,0.7889,0.3135,0.3474,537.019,NA,NA,NA,NA,43.76545,2,3,2.18143
"9720","CAN",12416392,12400846,2,8,1.0945,0.8757,0.1471,0.1796,422.975,NA,NA,NA,NA,24.04934,2,3,2.25795
"9721","CAN",12416393,12400700,2,10,1.8153,-2.3558,-5.0283,-5.7547,524.477,NA,NA,NA,NA,5.07817,1,3,1.13606
"9722","CAN",12416395,12400534,2,10,-2.3913,NA,1.392,0.4425,420.216,NA,NA,NA,NA,1.63952,NA,3,1.12303
"9723","CAN",12416396,12400906,1,10,-0.4735,0.3729,1.3789,1.5437,514.229,NA,NA,NA,NA,2.68803,1,3,1.01499
"9724","CAN",12416397,12400525,1,10,-0.4914,2.635,0.8696,0.5705,552.377,NA,NA,NA,NA,26.85443,2,3,2.36691
"9725","CAN",12416400,12400520,2,10,-0.9971,-0.1371,-0.1796,1.3675,519.075,NA,NA,NA,NA,20.40131,3,1,5.03914
"9726","CAN",12416402,12400448,1,10,-0.5028,2.5429,1.4806,0.5097,394.518,NA,NA,NA,NA,34.08434,2,3,6.43504
"9727","CAN",12416403,12400154,1,10,1.0786,1.5409,0.1544,1.1331,581.266,NA,NA,NA,NA,3.71935,2,3,1.01499
"9728","CAN",12416404,12400090,2,10,0.1003,0.1748,0.8172,-0.5564,577.193,NA,NA,NA,NA,27.19053,3,1,5.99564
"9729","CAN",12416406,12400519,1,10,-0.322,-2.3558,-0.5426,1.1918,642.432,NA,NA,NA,NA,60.34217,3,3,1.7567
"9730","CAN",12416408,12400754,1,10,NA,NA,-1.1817,0.7054,459.037,NA,NA,NA,NA,2.75498,3,1,1.95179
"9731","CAN",12416409,12400334,2,9,NA,-0.5006,-2.0853,-1.0897,523.633,NA,NA,NA,NA,1.60819,1,3,1.01499
"9732","CAN",12416412,12400399,1,10,0.1548,0.6387,-0.2219,-0.4251,424.165,NA,NA,NA,NA,24.05424,2,3,2.80689
"9733","CAN",12416413,12400181,1,10,-0.1668,0.051,-0.7415,-0.1199,621.339,NA,NA,NA,NA,26.52788,NA,3,2.39398
"9734","CAN",12416414,12400076,1,10,0.0585,1.4533,0.0772,0.6742,540.221,NA,NA,NA,NA,31.97965,1,3,3.04617
"9735","CAN",12416415,12400521,2,10,NA,NA,1.7054,1.4963,449.917,NA,NA,NA,NA,1.84712,1,3,1.02946
"9736","CAN",12416416,12400789,1,10,-0.8697,-0.755,0.3628,0.4995,548.085,NA,NA,NA,NA,3.13598,1,3,1.05289
"9737","CAN",12416418,12400020,2,9,-1.1962,-0.2927,-0.2035,0.3954,279.981,NA,NA,NA,NA,9.44871,1,3,7.91686
"9738","CAN",12416419,12400522,1,10,1.5567,-0.0423,0.5462,0.794,677.727,NA,NA,NA,NA,56.79381,1,3,2.2318
"9739","CAN",12416421,12400877,1,10,0.1997,0.7774,1.2509,0.0737,452.194,NA,NA,NA,NA,7.91686,1,3,7.91686
"9740","CAN",12416422,12400190,1,10,0.6764,0.6566,1.0645,0.8926,510.947,NA,NA,NA,NA,24.40812,2,3,4.0759
"9741","CAN",12416424,12400097,2,10,1.6526,-0.1172,0.2731,-0.8928,549.824,NA,NA,NA,NA,24.27747,1,3,3.99072
"9742","CAN",12416425,12400703,1,10,0.4522,2.635,0.0836,0.4996,503.492,NA,NA,NA,NA,4.26905,2,3,1.01499
"9743","CAN",12416426,12400340,1,11,0.7487,0.7889,1.062,1.5118,617.946,NA,NA,NA,NA,7.85345,1,3,1.02946
"9744","CAN",12416427,12400260,2,10,-1.007,-0.1172,1.9164,0.6197,437.204,NA,NA,NA,NA,25.34054,2,3,2.65295
"9745","CAN",12416431,12400016,1,10,-0.2865,2.6109,-0.2035,0.6921,422.356,NA,NA,NA,NA,19.65039,3,2,4.99356
"9746","CAN",12416432,12400022,2,10,NA,NA,NA,NA,312.112,NA,NA,NA,NA,25.8461,2,3,4.06959
