"","STU_ID","BYSTUWT","BYSTU1","BYSTU2","BYSTU3","BYSTU4","BYSTU5","BYSTU6","BYSTU7","BYSTU8","BYSTU9","BYSTU10","BYSTU11","BYSTU12","BYSTU13","BYSTU14","BYSTU15","BYSTU16","BYSTU17","BYSTU18","BYSTU19","BYSTU20","BYSTU21","BYSTU22","BYSTU23","BYSTU24","BYSTU25","BYSTU26","BYSTU27","BYSTU28","BYSTU29","BYSTU30","BYSTU31","BYSTU32","BYSTU33","BYSTU34","BYSTU35","BYSTU36","BYSTU37","BYSTU38","BYSTU39","BYSTU40","BYSTU41","BYSTU42","BYSTU43","BYSTU44","BYSTU45","BYSTU46","BYSTU47","BYSTU48","BYSTU49","BYSTU50","BYSTU51","BYSTU52","BYSTU53","BYSTU54","BYSTU55","BYSTU56","BYSTU57","BYSTU58","BYSTU59","BYSTU60","BYSTU61","BYSTU62","BYSTU63","BYSTU64","BYSTU65","BYSTU66","BYSTU67","BYSTU68","BYSTU69","BYSTU70","BYSTU71","BYSTU72","BYSTU73","BYSTU74","BYSTU75","BYSTU76","BYSTU77","BYSTU78","BYSTU79","BYSTU80","BYSTU81","BYSTU82","BYSTU83","BYSTU84","BYSTU85","BYSTU86","BYSTU87","BYSTU88","BYSTU89","BYSTU90","BYSTU91","BYSTU92","BYSTU93","BYSTU94","BYSTU95","BYSTU96","BYSTU97","BYSTU98","BYSTU99","BYSTU100","BYSTU101","BYSTU102","BYSTU103","BYSTU104","BYSTU105","BYSTU106","BYSTU107","BYSTU108","BYSTU109","BYSTU110","BYSTU111","BYSTU112","BYSTU113","BYSTU114","BYSTU115","BYSTU116","BYSTU117","BYSTU118","BYSTU119","BYSTU120","BYSTU121","BYSTU122","BYSTU123","BYSTU124","BYSTU125","BYSTU126","BYSTU127","BYSTU128","BYSTU129","BYSTU130","BYSTU131","BYSTU132","BYSTU133","BYSTU134","BYSTU135","BYSTU136","BYSTU137","BYSTU138","BYSTU139","BYSTU140","BYSTU141","BYSTU142","BYSTU143","BYSTU144","BYSTU145","BYSTU146","BYSTU147","BYSTU148","BYSTU149","BYSTU150","BYSTU151","BYSTU152","BYSTU153","BYSTU154","BYSTU155","BYSTU156","BYSTU157","BYSTU158","BYSTU159","BYSTU160","BYSTU161","BYSTU162","BYSTU163","BYSTU164","BYSTU165","BYSTU166","BYSTU167","BYSTU168","BYSTU169","BYSTU170","BYSTU171","BYSTU172","BYSTU173","BYSTU174","BYSTU175","BYSTU176","BYSTU177","BYSTU178","BYSTU179","BYSTU180","BYSTU181","BYSTU182","BYSTU183","BYSTU184","BYSTU185","BYSTU186","BYSTU187","BYSTU188","BYSTU189","BYSTU190","BYSTU191","BYSTU192","BYSTU193","BYSTU194","BYSTU195","BYSTU196","BYSTU197","BYSTU198","BYSTU199","BYSTU200"
"8340",286120,70.7899,83.2237,100.3843,164.6142,0,0,0,121.8245,0,0,92.1487,0,0,0,0,101.4145,70.7135,0,0,88.4075,0,93.8675,0,113.3642,0,132.3745,71.6745,0,101.7045,0,0,86.0466,0,0,88.1884,0,0,0,107.0941,0,0,147.0927,60.1389,84.011,0,84.1531,283.3056,0,163.4076,0,0,0,234.6516,0,0,0,0,0,128.0591,225.9615,0,0,0,131.5654,207.5779,0,0,0,0,0,0,280.4679,103.2887,122.7775,0,137.691,0,184.625,149.1852,121.3101,117.1968,136.7833,140.1542,0,0,0,128.399,89.1027,159.669,134.424,0,157.4705,106.9303,0,0,0,0,110.2199,0,145.6986,140.4261,114.1392,0,123.9726,0,184.5056,0,0,0,127.4606,0,184.6861,123.7073,122.9661,125.8662,0,0,101.0442,0,0,0,0,126.05,93.2172,166.8027,0,0,0,0,0,0,180.8926,0,95.3279,0,0,0,148.1087,323.799,153.2578,157.4087,192.2445,243.5111,0,0,76.7921,134.4871,245.5144,0,0,109.0996,134.6981,137.5697,147.5735,163.5861,0,134.1395,129.787,148.0643,0,228.1914,0,0,261.7694,0,0,0,155.9735,123.7928,0,124.2917,85.9076,207.1266,0,84.5725,195.227,0,152.3172,78.7383,0,162.9528,0,0,137.9996,0,126.2985,0,115.7124,0,125.0372,136.0055,0,0,130.054,90.8206,171.2777,63.8279,0,117.8652,155.9235,0
"8341",286121,197.9634,261.6313,307.1233,386.103,0,0,0,296.6148,0,0,219.1726,0,0,0,0,320.2088,198.4418,0,0,246.7639,0,280.1028,0,285.7318,0,378.304,224.3801,0,295.7576,0,0,260.2119,0,0,290.4086,0,0,0,340.3724,0,0,379.8232,175.8811,257.2187,0,237.8484,693.7367,0,446.2087,0,0,0,705.2164,0,0,0,0,0,372.2715,606.4532,0,0,0,344.5543,551.0335,0,0,0,0,0,0,704.7993,279.3929,344.1261,0,450.6752,0,545.9802,415.3915,303.0448,327.439,398.8916,370.2448,0,0,0,351.293,217.8211,443.6028,402.8491,0,469.0132,275.647,0,0,0,0,328.7658,0,361.7811,381.6375,306.2053,0,390.089,0,471.9955,0,0,0,350.5767,0,493.5725,348.2089,351.6073,365.3274,0,0,321.9637,0,0,0,0,345.0841,258.998,443.7365,0,0,0,0,0,0,580.9219,0,268.7748,0,0,0,403.0589,724.4862,427.9128,392.0075,480.9402,564.0055,0,0,224.7282,384.5726,713.4299,0,0,345.3198,369.3917,374.4842,374.3739,433.8737,0,368.122,389.552,421.8026,0,521.8627,0,0,674.9698,0,0,0,382.9162,341.0956,0,356.567,232.3609,563.8155,0,258.9347,483.2557,0,449.0826,243.1101,0,425.7952,0,0,354.366,0,351.9805,0,315.7214,0,367.0597,402.5941,0,0,354.3338,254.275,428.1981,216.6493,0,355.0203,437.0908,0
"8342",286122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8343",286123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8344",286124,197.9634,261.6313,307.1233,386.103,0,0,0,296.6148,0,0,219.1726,0,0,0,0,320.2088,198.4418,0,0,246.7639,0,280.1028,0,285.7318,0,378.304,224.3801,0,295.7576,0,0,260.2119,0,0,290.4086,0,0,0,340.3724,0,0,379.8232,175.8811,257.2187,0,237.8484,693.7367,0,446.2087,0,0,0,705.2164,0,0,0,0,0,372.2715,606.4532,0,0,0,344.5543,551.0335,0,0,0,0,0,0,704.7993,279.3929,344.1261,0,450.6752,0,545.9802,415.3915,303.0448,327.439,398.8916,370.2448,0,0,0,351.293,217.8211,443.6028,402.8491,0,469.0132,275.647,0,0,0,0,328.7658,0,361.7811,381.6375,306.2053,0,390.089,0,471.9955,0,0,0,350.5767,0,493.5725,348.2089,351.6073,365.3274,0,0,321.9637,0,0,0,0,345.0841,258.998,443.7365,0,0,0,0,0,0,580.9219,0,268.7748,0,0,0,403.0589,724.4862,427.9128,392.0075,480.9402,564.0055,0,0,224.7282,384.5726,713.4299,0,0,345.3198,369.3917,374.4842,374.3739,433.8737,0,368.122,389.552,421.8026,0,521.8627,0,0,674.9698,0,0,0,382.9162,341.0956,0,356.567,232.3609,563.8155,0,258.9347,483.2557,0,449.0826,243.1101,0,425.7952,0,0,354.366,0,351.9805,0,315.7214,0,367.0597,402.5941,0,0,354.3338,254.275,428.1981,216.6493,0,355.0203,437.0908,0
"8345",286125,70.7899,83.2237,100.3843,164.6142,0,0,0,121.8245,0,0,92.1487,0,0,0,0,101.4145,70.7135,0,0,88.4075,0,93.8675,0,113.3642,0,132.3745,71.6745,0,101.7045,0,0,86.0466,0,0,88.1884,0,0,0,107.0941,0,0,147.0927,60.1389,84.011,0,84.1531,283.3056,0,163.4076,0,0,0,234.6516,0,0,0,0,0,128.0591,225.9615,0,0,0,131.5654,207.5779,0,0,0,0,0,0,280.4679,103.2887,122.7775,0,137.691,0,184.625,149.1852,121.3101,117.1968,136.7833,140.1542,0,0,0,128.399,89.1027,159.669,134.424,0,157.4705,106.9303,0,0,0,0,110.2199,0,145.6986,140.4261,114.1392,0,123.9726,0,184.5056,0,0,0,127.4606,0,184.6861,123.7073,122.9661,125.8662,0,0,101.0442,0,0,0,0,126.05,93.2172,166.8027,0,0,0,0,0,0,180.8926,0,95.3279,0,0,0,148.1087,323.799,153.2578,157.4087,192.2445,243.5111,0,0,76.7921,134.4871,245.5144,0,0,109.0996,134.6981,137.5697,147.5735,163.5861,0,134.1395,129.787,148.0643,0,228.1914,0,0,261.7694,0,0,0,155.9735,123.7928,0,124.2917,85.9076,207.1266,0,84.5725,195.227,0,152.3172,78.7383,0,162.9528,0,0,137.9996,0,126.2985,0,115.7124,0,125.0372,136.0055,0,0,130.054,90.8206,171.2777,63.8279,0,117.8652,155.9235,0
"8346",286127,163.5641,241.9669,265.2944,389.0672,0,0,0,250.9043,0,0,228.5011,0,0,0,0,229.2398,165.1532,0,0,204.4372,0,243.8212,0,248.9831,0,354.8277,170.1595,0,265.7694,0,0,193.579,0,0,218.0533,0,0,0,293.7412,0,0,356.2284,153.977,206.0438,0,225.7574,632.5169,0,352.7893,0,0,0,631.6047,0,0,0,0,0,281.0086,647.9044,0,0,0,290.5529,509.7086,0,0,0,0,0,0,677.7344,240.3824,321.1532,0,325.2476,0,534.07,329.1231,286.6486,301.6807,322.0346,323.7962,0,0,0,290.3367,216.5076,381.53,382.3444,0,417.7608,236.156,0,0,0,0,241.9548,0,319.8001,313.1374,246.1322,0,303.8918,0,437.559,0,0,0,330.6838,0,400.7548,285.3281,307.9042,291.9519,0,0,240.6667,0,0,0,0,314.2647,203.8396,412.3854,0,0,0,0,0,0,520.8316,0,221.4545,0,0,0,365.4229,766.9025,446.4353,368.3466,454.5542,545.8978,0,0,191.6129,325.2782,624.5331,0,0,295.0702,299.3147,301.0465,391.7277,391.8763,0,355.1295,291.9947,372.7445,0,428.8945,0,0,581.3738,0,0,0,362.2369,264.9721,0,277.7467,206.3693,484.0961,0,190.891,469.4357,0,436.2629,217.4975,0,359.9135,0,0,348.1112,0,289.1661,0,236.695,0,290.1518,328.2602,0,0,294.5325,199.3164,417.6408,159.0669,0,291.4907,389.8254,0
"8347",286128,211.7058,281.7827,322.5284,425.9142,0,0,0,325.989,0,0,233.8506,0,0,0,0,342.0556,210.3282,0,0,263.7506,0,289.535,0,312.8743,0,400.4935,245.8689,0,312.7798,0,0,279.5882,0,0,300.2243,0,0,0,353.4243,0,0,410.4144,181.0717,273.6326,0,248.2411,764.0123,0,485.4833,0,0,0,727.589,0,0,0,0,0,390.4632,634.6125,0,0,0,365.4927,592.1705,0,0,0,0,0,0,776.6734,306.4045,374.6726,0,483.1248,0,605.9997,444.981,325.3461,356.768,419.859,393.2808,0,0,0,375.4518,233.4864,462.9196,416.4321,0,492.4168,295.3841,0,0,0,0,336.4878,0,405.0424,411.0538,324.5313,0,426.0466,0,504.9818,0,0,0,370.7655,0,534.1293,364.0314,371.0637,385.0149,0,0,355.1293,0,0,0,0,360.983,273.5688,488.1057,0,0,0,0,0,0,610.1527,0,272.1205,0,0,0,445.0199,817.2589,455.5589,423.2794,515.5486,668.3719,0,0,233.209,435.3908,782.8414,0,0,354.3027,406.3468,411.4027,401.7043,478.721,0,384.9842,426.632,434.4145,0,566.0498,0,0,731.8154,0,0,0,420.0159,361.2165,0,393.9612,238.0609,575.0749,0,292.9333,517.3601,0,467.7072,251.3359,0,453.061,0,0,380.0195,0,372.3841,0,350.9334,0,388.4451,413.8743,0,0,374.8212,272.8955,440.5802,229.6389,0,376.3642,459.124,0
"8348",286129,211.7058,281.7827,322.5284,425.9142,0,0,0,325.989,0,0,233.8506,0,0,0,0,342.0556,210.3282,0,0,263.7506,0,289.535,0,312.8743,0,400.4935,245.8689,0,312.7798,0,0,279.5882,0,0,300.2243,0,0,0,353.4243,0,0,410.4144,181.0717,273.6326,0,248.2411,764.0123,0,485.4833,0,0,0,727.589,0,0,0,0,0,390.4632,634.6125,0,0,0,365.4927,592.1705,0,0,0,0,0,0,776.6734,306.4045,374.6726,0,483.1248,0,605.9997,444.981,325.3461,356.768,419.859,393.2808,0,0,0,375.4518,233.4864,462.9196,416.4321,0,492.4168,295.3841,0,0,0,0,336.4878,0,405.0424,411.0538,324.5313,0,426.0466,0,504.9818,0,0,0,370.7655,0,534.1293,364.0314,371.0637,385.0149,0,0,355.1293,0,0,0,0,360.983,273.5688,488.1057,0,0,0,0,0,0,610.1527,0,272.1205,0,0,0,445.0199,817.2589,455.5589,423.2794,515.5486,668.3719,0,0,233.209,435.3908,782.8414,0,0,354.3027,406.3468,411.4027,401.7043,478.721,0,384.9842,426.632,434.4145,0,566.0498,0,0,731.8154,0,0,0,420.0159,361.2165,0,393.9612,238.0609,575.0749,0,292.9333,517.3601,0,467.7072,251.3359,0,453.061,0,0,380.0195,0,372.3841,0,350.9334,0,388.4451,413.8743,0,0,374.8212,272.8955,440.5802,229.6389,0,376.3642,459.124,0
"8349",286130,178.4095,267.9295,280.8761,435.4217,0,0,0,281.8645,0,0,250.5055,0,0,0,0,245.4528,179.0047,0,0,224.0491,0,254.9078,0,284.1527,0,377.9081,190.129,0,285.8642,0,0,209.7663,0,0,227.2898,0,0,0,307.8292,0,0,389.0691,161.8325,223.033,0,239.5863,737.3616,0,388.0198,0,0,0,654.3179,0,0,0,0,0,295.8392,678.0016,0,0,0,309.6122,558.0075,0,0,0,0,0,0,743.8543,268.3292,356.3852,0,348.8258,0,601.4368,358.6802,315.9456,334.0304,342.1206,348.4389,0,0,0,315.3875,241.9524,402.6705,400.5448,0,443.7985,257.7454,0,0,0,0,248.8567,0,378.7002,346.117,265.1431,0,337.7381,0,472.3077,0,0,0,354.1878,0,442.5085,299.8134,332.4986,314.0822,0,0,268.4845,0,0,0,0,331.0707,220.7141,470.4498,0,0,0,0,0,0,549.5178,0,224.0711,0,0,0,411.9572,878.776,484.5166,405.5958,495.9872,647.1396,0,0,200.2938,370.3774,685.1011,0,0,302.9905,335.6185,335.7863,424.9926,446.1286,0,374.17,322.5826,388.9641,0,475.8556,0,0,628.8855,0,0,0,406.9029,284.5905,0,313.8829,211.9391,497.9678,0,219.0587,508.4931,0,458.5731,228.3192,0,394.3838,0,0,376.4994,0,310.4649,0,265.8133,0,310.2963,340.7292,0,0,317.6507,218.3823,434.4093,170.0797,0,308.5287,411.9317,0
"8350",286201,175.6095,0,0,0,280.0274,272.5087,402.9558,0,278.4613,348.4354,0,283.6677,488.3212,399.3067,400.3736,0,0,287.0851,244.4209,0,345.3356,0,315.4321,0,409.6528,0,0,207.1947,0,731.581,295.8924,0,328.123,335.2136,0,367.2767,411.7602,311.3469,0,312.0571,231.5899,0,0,0,253.852,0,0,370.536,0,319.9275,542.5326,309.3132,0,706.9004,219.9572,338.7086,264.4383,456.6906,0,0,268.7378,238.9073,223.6303,0,0,493.947,392.1612,509.502,700.5665,240.115,397.968,0,0,0,458.3143,0,486.7355,0,0,0,0,0,0,355.5997,309.7061,228.382,0,0,0,0,587.1578,0,0,411.4879,270.816,339.262,554.0841,0,282.1629,0,0,0,404.7957,0,466.8981,0,415.8722,371.6305,378.7794,0,309.18,0,0,0,0,350.1316,439.2332,0,245.0264,372.0608,798.2163,284.4804,0,0,0,210.2173,293.8966,229.2352,300.3618,430.4201,411.7088,0,460.1725,0,375.3857,550.3752,252.3298,0,0,0,0,0,0,272.7717,339.8894,0,0,0,383.5101,386.8379,0,0,0,0,0,424.7147,0,0,0,260.8335,0,438.7174,288.0156,0,290.1052,312.6619,446.2671,0,0,246.5191,0,0,0,432.8032,0,0,471.407,0,0,367.9363,0,302.2797,277.1554,0,299.7192,0,406.0306,0,222.9967,0,0,299.2597,583.1127,0,0,0,0,286.393,0,0,326.4848
"8351",286202,167.1106,0,0,0,266.5722,258.7132,370.8903,0,264.3061,332.2545,0,272.2955,459.1294,378.6036,383.4839,0,0,267.9094,236.1368,0,329.5989,0,301.4726,0,383.2734,0,0,203.8139,0,661.711,289.6265,0,320.4955,318.3801,0,357.7785,391.3597,296.0527,0,292.5236,228.4141,0,0,0,238.4997,0,0,358.5289,0,301.8562,523.1214,299.2238,0,656.9711,209.5025,318.1528,254.7231,432.8937,0,0,266.3561,227.1084,218.0749,0,0,452.7911,373.6599,452.8445,638.4297,229.2308,375.4926,0,0,0,437.5702,0,473.9886,0,0,0,0,0,0,343.4811,298.8802,221.388,0,0,0,0,563.4114,0,0,395.7534,259.5089,322.7469,525.0248,0,279.0884,0,0,0,375.5909,0,450.2475,0,401.4294,357.3782,355.3098,0,296.5756,0,0,0,0,343.2834,420.2891,0,232.1758,362.6672,733.5484,269.2828,0,0,0,205.9316,282.8653,224.6695,282.5522,413.1714,382.6738,0,437.3924,0,361.8821,506.8057,241.2414,0,0,0,0,0,0,257.3323,326.3832,0,0,0,361.1249,371.6181,0,0,0,0,0,410.4987,0,0,0,255.3796,0,422.7739,262.2221,0,261.4752,297.396,420.3628,0,0,231.8463,0,0,0,410.5049,0,0,442.9772,0,0,339.6828,0,283.4638,257.4397,0,288.593,0,374.7656,0,215.8119,0,0,284.239,571.9385,0,0,0,0,262.5355,0,0,320.9532
"8352",286203,175.6095,0,0,0,280.0274,272.5087,402.9558,0,278.4613,348.4354,0,283.6677,488.3212,399.3067,400.3736,0,0,287.0851,244.4209,0,345.3356,0,315.4321,0,409.6528,0,0,207.1947,0,731.581,295.8924,0,328.123,335.2136,0,367.2767,411.7602,311.3469,0,312.0571,231.5899,0,0,0,253.852,0,0,370.536,0,319.9275,542.5326,309.3132,0,706.9004,219.9572,338.7086,264.4383,456.6906,0,0,268.7378,238.9073,223.6303,0,0,493.947,392.1612,509.502,700.5665,240.115,397.968,0,0,0,458.3143,0,486.7355,0,0,0,0,0,0,355.5997,309.7061,228.382,0,0,0,0,587.1578,0,0,411.4879,270.816,339.262,554.0841,0,282.1629,0,0,0,404.7957,0,466.8981,0,415.8722,371.6305,378.7794,0,309.18,0,0,0,0,350.1316,439.2332,0,245.0264,372.0608,798.2163,284.4804,0,0,0,210.2173,293.8966,229.2352,300.3618,430.4201,411.7088,0,460.1725,0,375.3857,550.3752,252.3298,0,0,0,0,0,0,272.7717,339.8894,0,0,0,383.5101,386.8379,0,0,0,0,0,424.7147,0,0,0,260.8335,0,438.7174,288.0156,0,290.1052,312.6619,446.2671,0,0,246.5191,0,0,0,432.8032,0,0,471.407,0,0,367.9363,0,302.2797,277.1554,0,299.7192,0,406.0306,0,222.9967,0,0,299.2597,583.1127,0,0,0,0,286.393,0,0,326.4848
"8353",286204,167.1106,0,0,0,266.5722,258.7132,370.8903,0,264.3061,332.2545,0,272.2955,459.1294,378.6036,383.4839,0,0,267.9094,236.1368,0,329.5989,0,301.4726,0,383.2734,0,0,203.8139,0,661.711,289.6265,0,320.4955,318.3801,0,357.7785,391.3597,296.0527,0,292.5236,228.4141,0,0,0,238.4997,0,0,358.5289,0,301.8562,523.1214,299.2238,0,656.9711,209.5025,318.1528,254.7231,432.8937,0,0,266.3561,227.1084,218.0749,0,0,452.7911,373.6599,452.8445,638.4297,229.2308,375.4926,0,0,0,437.5702,0,473.9886,0,0,0,0,0,0,343.4811,298.8802,221.388,0,0,0,0,563.4114,0,0,395.7534,259.5089,322.7469,525.0248,0,279.0884,0,0,0,375.5909,0,450.2475,0,401.4294,357.3782,355.3098,0,296.5756,0,0,0,0,343.2834,420.2891,0,232.1758,362.6672,733.5484,269.2828,0,0,0,205.9316,282.8653,224.6695,282.5522,413.1714,382.6738,0,437.3924,0,361.8821,506.8057,241.2414,0,0,0,0,0,0,257.3323,326.3832,0,0,0,361.1249,371.6181,0,0,0,0,0,410.4987,0,0,0,255.3796,0,422.7739,262.2221,0,261.4752,297.396,420.3628,0,0,231.8463,0,0,0,410.5049,0,0,442.9772,0,0,339.6828,0,283.4638,257.4397,0,288.593,0,374.7656,0,215.8119,0,0,284.239,571.9385,0,0,0,0,262.5355,0,0,320.9532
"8354",286205,167.1106,0,0,0,266.5722,258.7132,370.8903,0,264.3061,332.2545,0,272.2955,459.1294,378.6036,383.4839,0,0,267.9094,236.1368,0,329.5989,0,301.4726,0,383.2734,0,0,203.8139,0,661.711,289.6265,0,320.4955,318.3801,0,357.7785,391.3597,296.0527,0,292.5236,228.4141,0,0,0,238.4997,0,0,358.5289,0,301.8562,523.1214,299.2238,0,656.9711,209.5025,318.1528,254.7231,432.8937,0,0,266.3561,227.1084,218.0749,0,0,452.7911,373.6599,452.8445,638.4297,229.2308,375.4926,0,0,0,437.5702,0,473.9886,0,0,0,0,0,0,343.4811,298.8802,221.388,0,0,0,0,563.4114,0,0,395.7534,259.5089,322.7469,525.0248,0,279.0884,0,0,0,375.5909,0,450.2475,0,401.4294,357.3782,355.3098,0,296.5756,0,0,0,0,343.2834,420.2891,0,232.1758,362.6672,733.5484,269.2828,0,0,0,205.9316,282.8653,224.6695,282.5522,413.1714,382.6738,0,437.3924,0,361.8821,506.8057,241.2414,0,0,0,0,0,0,257.3323,326.3832,0,0,0,361.1249,371.6181,0,0,0,0,0,410.4987,0,0,0,255.3796,0,422.7739,262.2221,0,261.4752,297.396,420.3628,0,0,231.8463,0,0,0,410.5049,0,0,442.9772,0,0,339.6828,0,283.4638,257.4397,0,288.593,0,374.7656,0,215.8119,0,0,284.239,571.9385,0,0,0,0,262.5355,0,0,320.9532
"8355",286206,167.1106,0,0,0,266.5722,258.7132,370.8903,0,264.3061,332.2545,0,272.2955,459.1294,378.6036,383.4839,0,0,267.9094,236.1368,0,329.5989,0,301.4726,0,383.2734,0,0,203.8139,0,661.711,289.6265,0,320.4955,318.3801,0,357.7785,391.3597,296.0527,0,292.5236,228.4141,0,0,0,238.4997,0,0,358.5289,0,301.8562,523.1214,299.2238,0,656.9711,209.5025,318.1528,254.7231,432.8937,0,0,266.3561,227.1084,218.0749,0,0,452.7911,373.6599,452.8445,638.4297,229.2308,375.4926,0,0,0,437.5702,0,473.9886,0,0,0,0,0,0,343.4811,298.8802,221.388,0,0,0,0,563.4114,0,0,395.7534,259.5089,322.7469,525.0248,0,279.0884,0,0,0,375.5909,0,450.2475,0,401.4294,357.3782,355.3098,0,296.5756,0,0,0,0,343.2834,420.2891,0,232.1758,362.6672,733.5484,269.2828,0,0,0,205.9316,282.8653,224.6695,282.5522,413.1714,382.6738,0,437.3924,0,361.8821,506.8057,241.2414,0,0,0,0,0,0,257.3323,326.3832,0,0,0,361.1249,371.6181,0,0,0,0,0,410.4987,0,0,0,255.3796,0,422.7739,262.2221,0,261.4752,297.396,420.3628,0,0,231.8463,0,0,0,410.5049,0,0,442.9772,0,0,339.6828,0,283.4638,257.4397,0,288.593,0,374.7656,0,215.8119,0,0,284.239,571.9385,0,0,0,0,262.5355,0,0,320.9532
"8356",286207,167.1106,0,0,0,266.5722,258.7132,370.8903,0,264.3061,332.2545,0,272.2955,459.1294,378.6036,383.4839,0,0,267.9094,236.1368,0,329.5989,0,301.4726,0,383.2734,0,0,203.8139,0,661.711,289.6265,0,320.4955,318.3801,0,357.7785,391.3597,296.0527,0,292.5236,228.4141,0,0,0,238.4997,0,0,358.5289,0,301.8562,523.1214,299.2238,0,656.9711,209.5025,318.1528,254.7231,432.8937,0,0,266.3561,227.1084,218.0749,0,0,452.7911,373.6599,452.8445,638.4297,229.2308,375.4926,0,0,0,437.5702,0,473.9886,0,0,0,0,0,0,343.4811,298.8802,221.388,0,0,0,0,563.4114,0,0,395.7534,259.5089,322.7469,525.0248,0,279.0884,0,0,0,375.5909,0,450.2475,0,401.4294,357.3782,355.3098,0,296.5756,0,0,0,0,343.2834,420.2891,0,232.1758,362.6672,733.5484,269.2828,0,0,0,205.9316,282.8653,224.6695,282.5522,413.1714,382.6738,0,437.3924,0,361.8821,506.8057,241.2414,0,0,0,0,0,0,257.3323,326.3832,0,0,0,361.1249,371.6181,0,0,0,0,0,410.4987,0,0,0,255.3796,0,422.7739,262.2221,0,261.4752,297.396,420.3628,0,0,231.8463,0,0,0,410.5049,0,0,442.9772,0,0,339.6828,0,283.4638,257.4397,0,288.593,0,374.7656,0,215.8119,0,0,284.239,571.9385,0,0,0,0,262.5355,0,0,320.9532
"8357",286208,36.5244,0,0,0,62.2482,61.6996,77.6056,0,62.0274,76.0285,0,62.8568,103.5064,85.3647,83.8342,0,0,56.886,50.6978,0,77.1455,0,65.6186,0,93.215,0,0,49.5374,0,140.1218,60.9123,0,67.6717,72.4423,0,76.9674,85.6649,68.3252,0,62.1607,50.5505,0,0,0,49.7926,0,0,79.9657,0,66.8455,118.013,70.3516,0,173.5944,48.5069,74.0019,57.1742,90.9622,0,0,59.142,49.7049,52.5503,0,0,111.1045,85.9825,121.607,129.2891,53.2704,78.9612,0,0,0,103.2371,0,113.0896,0,0,0,0,0,0,84.9597,72.4315,50.321,0,0,0,0,124.9358,0,0,82.4242,60.1515,70.0518,135.6891,0,59.535,0,0,0,88.7134,0,102.9578,0,92.0213,91.5924,81.6889,0,69.2565,0,0,0,0,73.7002,94.7134,0,53.1976,80.2803,169.0534,67.4106,0,0,0,43.326,59.8685,48.2689,68.5254,102.3813,88.6924,0,100.4572,0,80.5782,119.1989,54.7299,0,0,0,0,0,0,63.3016,84.1293,0,0,0,85.6407,89.3132,0,0,0,0,0,86.5571,0,0,0,56.7968,0,96.353,62.7443,0,57.9557,68.5275,92.7674,0,0,46.7837,0,0,0,90.8569,0,0,106.8891,0,0,81.4451,0,59.7542,60.3644,0,62.3236,0,80.1025,0,48.7348,0,0,62.2256,120.5823,0,0,0,0,55.8073,0,0,71.1476
