"","STU_ID","SCH_ID","BYSTUWT","STRAT_ID","PSU","G10COHRT","BYGRDRPT","BYMATHSE","BYSES1","BYRACE","BYSEX","BYTXCSTD","BYRISKFC","BYSTEXP","BYINCOME"
"8710",293115,-5,76.0289,293,1,1,0,-9,0.9,6,1,44.7,0,5,13
"8711",293116,-5,76.0289,293,1,1,0,-9,0.3,2,1,56.91,0,7,11
"8712",293117,-5,76.0289,293,1,1,0,-9,1.18,6,1,63.33,0,5,13
"8713",293118,-5,607.697,293,1,1,0,-1.329,-0.25,7,2,48.65,0,-1,10
"8714",293119,-5,607.697,293,1,1,98,1.772,-1.23,5,2,35.99,-4,-1,8
"8715",293120,-5,320.297,293,1,1,0,-0.63,0.2,6,1,31.23,0,2,10
"8716",293121,-5,76.0289,293,1,1,0,-9,0.51,2,1,63.86,1,5,11
"8717",293122,-5,73.5067,293,1,1,97,-9,0.52,2,2,50.42,1,6,9
"8718",293123,-5,73.5067,293,1,1,0,-9,-0.25,2,2,51.11,0,3,7
"8719",293124,-5,76.0289,293,1,1,0,-0.869,0.61,2,1,53.72,1,5,11
"8720",293125,-5,0,293,1,1,0,-4,-4,-4,-4,46.19,-4,-4,8
"8721",293126,-5,296.7736,293,1,1,0,-9,-0.23,7,2,49.75,0,3,11
"8722",293127,-5,633.575,293,1,1,0,-0.608,-0.09,5,1,39.76,0,3,10
"8723",293128,-5,0,293,1,1,0,-4,-4,-4,-4,47.21,-4,-4,9
"8724",293129,-5,73.5067,293,1,1,0,1.322,0.48,2,2,52.31,1,5,10
"8725",293130,-5,306.0148,293,1,1,0,-0.116,0.19,5,1,35.54,0,2,11
"8726",293131,-5,76.0289,293,1,1,98,-9,1.13,2,1,53.87,-9,6,11
"8727",293132,-5,73.5067,293,1,1,98,-1.106,0.02,6,2,59.89,-4,5,10
"8728",293133,-5,633.575,293,1,1,0,-0.63,0.01,7,1,49.8,0,5,11
"8729",293134,-5,306.0148,293,1,1,98,-0.63,-0.76,4,1,21.96,-4,1,7
"8730",293135,-5,296.7736,293,1,1,0,-9,-0.76,4,2,42.75,0,6,11
"8731",293201,-5,621.13,293,2,1,0,-9,1.8,7,2,52.19,0,5,13
"8732",293202,-5,119.3385,293,2,1,98,-0.869,-0.28,2,1,46.08,-4,5,10
"8733",293203,-5,0,293,2,1,0,-4,-4,-4,-4,46.76,-4,-4,12
"8734",293204,-5,115.2686,293,2,1,0,-0.154,1.53,2,2,56.05,0,6,10
"8735",293205,-5,119.3385,293,2,1,98,1.296,1.37,2,1,68.04,-4,7,11
"8736",293206,-5,621.13,293,2,1,0,0.36,1.78,7,2,52.75,-9,6,13
"8737",293208,-5,621.13,293,2,1,0,-0.63,1.45,7,2,58.02,0,5,13
"8738",293209,-5,0,293,2,1,0,-4,-4,-4,-4,66.29,-4,-4,11
"8739",293210,-5,119.3385,293,2,1,98,0.121,0.63,2,1,58.45,-4,5,11
"8740",293211,-5,0,293,2,1,0,-4,-4,-4,-4,49.57,-4,-4,6
"8741",293212,-5,119.3385,293,2,1,0,1.772,1.24,2,1,69.97,0,6,12
"8742",293214,-5,0,293,2,1,0,-4,-4,-4,-4,45.11,-4,-4,11
"8743",293215,-5,0,293,2,1,0,-4,-4,-4,-4,69.3,-4,-4,13
"8744",293216,-5,0,293,2,1,0,-4,-4,-4,-4,59.62,-4,-4,13
"8745",293217,-5,621.13,293,2,1,98,-0.154,0.9,5,2,58.13,-9,6,12
"8746",293218,-5,648.5755,293,2,1,0,0.04,1.15,7,1,68.18,0,6,13
"8747",293219,-5,119.3385,293,2,1,0,1.772,1.33,2,1,71.99,1,-1,13
"8748",293220,-5,648.5755,293,2,1,0,0.398,1.47,7,1,55.41,1,6,13
"8749",293221,-5,115.2686,293,2,1,98,1.296,0.18,2,2,53.15,-9,5,9
"8750",293222,-5,119.3385,293,2,1,0,0.121,1.72,2,1,55.15,1,5,12
"8751",293223,-5,0,293,2,1,0,-4,-4,-4,-4,55.68,-4,-4,13
"8752",293224,-5,648.5755,293,2,1,0,1.772,1.37,7,1,60.63,1,7,12
"8753",293225,-5,119.3385,293,2,1,98,-1.106,-1.23,5,1,62.82,-4,-1,8
"8754",293226,-5,621.13,293,2,1,0,-0.857,1.45,7,2,56.85,0,6,13
"8755",293227,-5,119.3385,293,2,1,0,1.057,1.2,2,1,67.77,1,5,13
"8756",293228,-5,115.2686,293,2,1,0,0.571,0.56,2,2,66.78,0,6,9
"8757",293229,-5,119.3385,293,2,1,0,0.781,1.39,2,1,66.73,-9,6,12
"8758",294101,-5,560.0994,294,1,1,1,0.37,-0.36,5,2,46.5,2,5,7
"8759",294102,-5,714.6883,294,1,1,0,-0.63,0.12,7,1,52.93,0,6,10
"8760",294103,-5,714.6883,294,1,1,98,-0.632,0.43,7,1,51.27,-9,5,10
"8761",294104,-5,674.8367,294,1,1,0,0.305,-0.71,7,2,57.69,-9,4,9
"8762",294105,-5,585.4863,294,1,1,0,-0.63,-0.45,5,1,49.12,3,4,5
"8763",294106,-5,560.0994,294,1,1,0,-0.869,-0.6,4,2,48.35,0,4,7
"8764",294107,-5,674.8367,294,1,1,0,1.772,-0.32,7,2,65.79,2,5,8
"8765",294108,-5,156.0216,294,1,1,98,-9,-0.61,2,1,52.97,-4,6,2
"8766",294109,-5,714.6883,294,1,1,0,-1.355,0.46,6,1,51.74,1,5,10
"8767",294110,-5,585.4863,294,1,1,0,-1.831,-0.27,5,1,49.34,1,3,10
"8768",294111,-5,585.4863,294,1,1,2,-9,-1.17,5,1,31.43,3,3,8
"8769",294112,-5,674.8367,294,1,1,1,0.36,-0.06,7,2,52.67,2,5,9
"8770",294113,-5,714.6883,294,1,1,0,1.772,-0.18,7,1,49.84,3,7,9
"8771",294114,-5,585.4863,294,1,1,0,-0.365,-0.53,4,1,44.99,1,3,7
"8772",294115,-5,674.8367,294,1,1,0,-1.355,-0.37,7,2,47.4,4,3,5
"8773",294116,-5,674.8367,294,1,1,0,-0.63,0.09,7,2,56.9,0,6,9
"8774",294117,-5,714.6883,294,1,1,97,0.571,0.74,7,1,30.46,1,3,10
"8775",294118,-5,439.1952,294,1,1,0,0.846,0.44,3,1,47.37,0,5,9
"8776",294119,-5,674.8367,294,1,1,0,-0.116,0.74,7,2,59.76,1,6,10
"8777",294120,-5,674.8367,294,1,1,0,-0.381,0.91,7,2,61.07,0,6,12
"8778",294201,-5,93.7882,294,2,1,98,-1.382,-1.12,4,1,40.53,-4,2,9
"8779",294202,-5,93.7882,294,2,1,0,-1.621,0.15,5,1,56.81,1,5,9
"8780",294203,-5,27.8527,294,2,1,0,-0.63,-0.59,2,2,55.62,3,-1,5
"8781",294204,-5,90.5551,294,2,1,0,-9,-1.27,4,2,46.91,4,6,6
"8782",294205,-5,100.8315,294,2,1,1,-0.63,-0.06,5,1,40.15,-9,6,12
"8783",294206,-5,96.389,294,2,1,0,-0.63,-0.94,3,2,49.67,3,3,6
"8784",294207,-5,608.4425,294,2,1,97,-0.912,0.38,5,1,36.15,-9,2,11
"8785",294209,-5,93.7882,294,2,1,1,-1.831,-1.21,4,1,37.13,3,-1,7
"8786",294210,-5,100.8315,294,2,1,0,-9,-0.08,3,1,46.71,2,6,6
"8787",294211,-5,100.8315,294,2,1,98,-9,-0.34,6,1,38.05,-4,-1,6
"8788",294212,-5,27.8527,294,2,1,98,-0.604,-1.18,2,2,39.76,-9,5,4
"8789",294213,-5,93.7882,294,2,1,0,-9,0.2,5,1,58.45,3,7,5
"8790",294214,-5,27.8527,294,2,1,0,-0.63,-0.21,2,2,51.78,1,5,9
"8791",294215,-5,28.8486,294,2,1,98,0.571,-0.67,2,1,46.58,-4,6,7
"8792",294216,-5,28.8486,294,2,1,98,-9,-0.53,2,1,34.98,-9,2,4
"8793",294217,-5,28.8486,294,2,1,0,-9,-0.08,6,1,63.82,2,3,6
"8794",294218,-5,27.8527,294,2,1,98,0.571,0.55,2,2,59.76,-4,5,13
"8795",294219,-5,96.389,294,2,1,0,-0.867,-0.25,3,2,51.16,1,5,10
"8796",294220,-5,90.5551,294,2,1,0,-9,-1.51,5,2,28.77,4,2,4
"8797",294221,-5,27.8527,294,2,1,98,0.36,-0.65,2,2,48.93,-9,5,5
"8798",294222,-5,608.4425,294,2,1,0,1.03,0.27,6,1,62.64,1,-1,10
"8799",294223,-5,27.8527,294,2,1,0,-0.393,-1.17,2,2,42.35,2,4,5
"8800",294224,-5,90.5551,294,2,1,0,-9,-1.16,4,2,36.38,2,5,6
"8801",294225,-5,27.8527,294,2,1,98,-0.63,-0.99,2,2,36.71,-9,5,9
"8802",294226,-5,27.8527,294,2,1,98,-0.181,-1.28,2,2,40.96,-9,5,7
"8803",294227,-5,27.8527,294,2,1,98,0.332,-0.37,2,2,48.3,-9,5,12
"8804",294228,-5,90.5551,294,2,1,0,-9,-1.35,4,1,36.82,3,5,8
"8805",294229,-5,28.8486,294,2,1,98,-9,0.13,2,1,59.11,-4,6,9
"8806",294230,-5,28.8486,294,2,1,0,-1.621,-0.43,6,1,56.14,1,5,10
"8807",294231,-5,90.5551,294,2,1,0,-0.63,0.06,4,2,42.43,1,5,11
"8808",294232,-5,90.5551,294,2,1,0,-9,-0.98,4,2,35.7,1,5,6
"8809",294233,-5,100.8315,294,2,1,0,-9,-0.32,3,1,37.76,0,5,10
"8810",295101,-5,617.6658,295,1,1,0,-1.08,-0.42,7,1,28.08,0,-1,8
"8811",295102,-5,353.1282,295,1,1,0,0.571,0.07,5,2,43.39,3,-1,6
"8812",295103,-5,353.1282,295,1,1,98,-9,0.26,5,2,27.04,-9,-1,11
"8813",295104,-5,0,295,1,1,0,-4,-4,-4,-4,45.62,-4,-4,12
"8814",295106,-5,353.1282,295,1,1,1,0.095,0.55,5,2,43.95,1,1,8
"8815",295108,-5,617.6658,295,1,1,0,-9,0.98,7,1,28.38,1,7,10
"8816",295109,-5,617.6658,295,1,1,0,1.772,0.24,6,1,70.66,1,7,8
"8817",295110,-5,594.8166,295,1,1,0,-0.63,0.12,5,2,48.38,0,6,12
"8818",295115,-5,594.8166,295,1,1,0,-9,0.15,7,2,43.32,1,3,11
"8819",295117,-5,362.6957,295,1,1,0,1.772,0.35,5,1,58.47,0,6,11
"8820",295118,-5,617.6658,295,1,1,0,1.772,-0.55,5,1,65.48,1,-1,10
"8821",295119,-5,353.1282,295,1,1,0,-0.63,0.13,5,2,37.73,1,2,12
"8822",295120,-5,617.6658,295,1,1,0,0.333,0.39,5,1,32.99,1,6,7
"8823",295121,-5,353.1282,295,1,1,0,-9,-1.03,5,2,52.81,3,6,6
"8824",295124,-5,594.8166,295,1,1,0,0.121,0.04,7,2,51.79,0,6,10
"8825",295125,-5,617.6658,295,1,1,0,1.772,0.63,7,1,58.28,0,7,11
"8826",295127,-5,617.6658,295,1,1,0,-0.63,0.16,5,1,49.12,0,5,9
"8827",295128,-5,265.279,295,1,1,0,-0.63,0.6,3,2,64.08,1,7,12
"8828",295133,-5,362.6957,295,1,1,98,-0.63,-1.61,5,1,38.45,-9,2,3
"8829",295134,-5,0,295,1,1,99,-4,-4,-4,-4,48.55,-4,-4,10
"8830",295135,-5,57.1375,295,1,1,0,-9,0.03,6,1,48.18,2,5,10
"8831",295161,-5,0,295,1,0,0,-8,-8,-8,-8,-8,-8,-8,5
"8832",295201,-5,388.966,295,2,1,0,0.333,-0.28,4,1,44.49,0,5,7
"8833",295202,-5,612.4557,295,2,1,0,-1.317,0.28,7,2,58.12,-9,5,10
"8834",295203,-5,115.8555,295,2,1,98,-0.869,0.44,7,2,44.32,-4,-1,12
"8835",295204,-5,388.966,295,2,1,0,-0.099,-0.55,4,1,42.03,1,6,7
"8836",295205,-5,0,295,2,1,0,-4,-4,-4,-4,54.85,-4,-4,12
"8837",295206,-5,638.1552,295,2,1,0,-0.365,0.55,7,1,48.73,2,5,9
"8838",295207,-5,425.7141,295,2,1,0,0.095,-0.54,3,2,50.18,1,5,9
"8839",295208,-5,612.4557,295,2,1,98,0.609,0.4,6,2,40.6,-9,3,9
"8840",295209,-5,442.8932,295,2,1,98,-0.63,0.34,3,1,36.17,-4,5,10
"8841",295210,-5,119.722,295,2,1,0,0.542,0.3,6,1,64.53,0,6,10
"8842",295211,-5,377.8785,295,2,1,0,1.047,-0.1,4,2,40.3,4,-1,6
"8843",295212,-5,638.1552,295,2,1,98,-9,0.9,7,1,34.57,-4,4,13
"8844",295213,-5,638.1552,295,2,1,98,0.781,0.33,7,1,49.64,-4,5,10
"8845",295214,-5,612.4557,295,2,1,0,1.772,0.49,7,2,45.96,0,6,10
"8846",295215,-5,425.7141,295,2,1,0,-0.63,-0.94,3,2,43.06,2,5,9
"8847",295216,-5,388.966,295,2,1,0,-0.869,-0.52,4,1,31.99,0,3,7
"8848",295218,-5,0,295,2,1,0,-4,-4,-4,-4,48.95,-4,-4,1
"8849",295219,-5,388.966,295,2,1,0,0.332,0.11,4,1,38.61,2,5,9
"8850",295220,-5,388.966,295,2,1,0,0.106,-0.04,7,1,42.29,0,-1,9
"8851",295222,-5,442.8932,295,2,1,0,1.772,0.81,3,1,54.59,2,6,9
"8852",295223,-5,638.1552,295,2,1,98,-0.173,-0.22,2,1,50.82,-9,6,5
"8853",295224,-5,425.7141,295,2,1,98,-0.63,-0.68,3,2,44.49,-9,6,7
"8854",295225,-5,0,295,2,1,0,-4,-4,-4,-4,47.28,-4,-4,10
"8855",295226,-5,612.4557,295,2,1,0,-0.63,0.45,7,2,52.08,0,6,11
"8856",295227,-5,388.966,295,2,1,1,-0.63,-0.96,4,1,36.19,3,2,7
"8857",295228,-5,0,295,2,1,0,-4,-4,-4,-4,53.37,-4,-4,4
"8858",295229,-5,442.8932,295,2,1,0,-0.63,1.39,3,1,46.12,0,5,12
"8859",295230,-5,115.8555,295,2,1,98,-0.116,-1.13,2,2,54.97,-9,5,7
"8860",295231,-5,0,295,2,1,0,-4,-4,-4,-4,65.13,-4,-4,12
"8861",295232,-5,0,295,2,1,0,-4,-4,-4,-4,53.26,-4,-4,7
"8862",296101,-5,63.7619,296,1,1,0,1.772,1.12,2,2,60.78,0,6,12
"8863",296102,-5,63.7619,296,1,1,0,1.772,1.17,2,2,72.34,0,5,12
"8864",296103,-5,66.1129,296,1,1,0,-9,-0.06,5,1,42.07,0,5,11
"8865",296104,-5,66.1129,296,1,1,0,-0.602,0.36,2,1,62.91,0,6,11
"8866",296105,-5,91.6564,296,1,1,0,-9,0.28,2,1,53.31,1,-1,9
"8867",296106,-5,66.1129,296,1,1,0,-9,-0.68,6,1,42.45,2,6,6
"8868",296107,-5,345.4751,296,1,1,0,-9,0.91,7,2,61.07,0,6,12
"8869",296108,-5,66.1129,296,1,1,0,-0.42,0.66,5,1,29.16,1,3,11
"8870",296109,-5,66.1129,296,1,1,0,1.03,0.61,2,1,60.16,0,6,9
"8871",296110,-5,345.4751,296,1,1,98,-9,0.02,7,2,54.89,-4,7,9
"8872",296111,-5,66.1129,296,1,1,0,1.533,1.29,2,1,77.09,1,7,11
"8873",296113,-5,361.2658,296,1,1,0,-0.118,0.53,7,1,48.4,0,6,11
"8874",296114,-5,212.1098,296,1,1,98,-9,-0.93,4,2,46.11,-4,5,9
"8875",296115,-5,63.7619,296,1,1,0,-9,0.47,2,2,50.2,2,5,12
"8876",296116,-5,63.7619,296,1,1,0,-1.106,0.95,2,2,72.2,-9,6,13
"8877",296117,-5,66.1129,296,1,1,0,-9,0.47,2,1,53.29,0,6,11
"8878",296118,-5,345.4751,296,1,1,0,-0.869,0.57,7,2,61.64,2,6,13
"8879",296119,-5,361.2658,296,1,1,0,-0.869,1.3,2,1,48.95,0,3,13
"8880",296120,-5,361.2658,296,1,1,98,-9,-0.45,2,1,52.6,-4,-1,9
"8881",296121,-5,0,296,1,1,0,-4,-4,-4,-4,49.86,-4,-4,9
"8882",296122,-5,66.1129,296,1,1,0,0.332,0.85,2,1,56.59,0,7,12
"8883",296123,-5,345.4751,296,1,1,0,-0.63,0.08,7,2,55.27,0,5,10
"8884",296124,-5,219.178,296,1,1,0,-9,-0.24,4,1,44.82,2,4,9
"8885",296125,-5,345.4751,296,1,1,0,-9,-1.12,5,2,25.22,-9,2,5
"8886",296126,-5,361.2658,296,1,1,98,-9,1.4,7,1,59.67,-4,5,11
"8887",296127,-5,345.4751,296,1,1,0,-9,-0.05,7,2,58.76,0,5,11
"8888",296128,-5,63.7619,296,1,1,0,0.093,1.48,2,2,70.85,0,7,12
"8889",296129,-5,212.1098,296,1,1,98,-9,-1.12,5,2,39.97,-4,4,7
"8890",296201,-5,439.0746,296,2,1,0,-9,-0.78,5,2,36.32,2,5,4
"8891",296202,-5,461.6889,296,2,1,1,-9,-0.04,5,1,34.13,2,5,9
"8892",296204,-5,439.0746,296,2,1,98,-0.632,-0.51,5,2,38.6,-9,-1,9
"8893",296205,-5,876.4967,296,2,1,0,-9,-0.53,7,1,58.11,2,5,6
"8894",296206,-5,461.6889,296,2,1,98,-1.372,-0.19,5,1,48.16,-4,5,9
"8895",296207,-5,439.0746,296,2,1,98,-0.63,-0.86,5,2,33.73,-4,7,8
"8896",296208,-5,876.4967,296,2,1,0,0.82,0.8,7,1,69.8,0,5,11
"8897",296209,-5,816.2446,296,2,1,98,1.047,0.15,2,2,56.07,-4,5,11
"8898",296210,-5,439.0746,296,2,1,98,0.82,-0.38,4,2,27.89,-4,4,6
"8899",296211,-5,439.0746,296,2,1,98,-1.354,0.19,5,2,32.09,-9,1,10
"8900",296212,-5,439.0746,296,2,1,0,0.121,-0.36,4,2,53.08,1,6,6
"8901",296213,-5,87.6936,296,2,1,0,-0.869,0.41,6,2,58.65,0,5,10
"8902",296214,-5,461.6889,296,2,1,98,0.82,-0.86,5,1,41.98,-4,2,9
"8903",296215,-5,816.2446,296,2,1,0,-0.63,0,7,2,44.56,1,3,10
"8904",296216,-5,461.6889,296,2,1,0,-9,-0.68,5,1,41.66,2,-1,6
"8905",296217,-5,816.2446,296,2,1,0,0.624,-0.16,7,2,47.61,1,7,11
"8906",296218,-5,439.0746,296,2,1,0,0.342,0.11,5,2,45.17,1,6,9
"8907",296219,-5,439.0746,296,2,1,0,-0.327,-0.92,5,2,53.33,0,6,8
"8908",296220,-5,461.6889,296,2,1,0,0.571,-1.24,5,1,55.6,1,6,8
"8909",296221,-5,876.4967,296,2,1,0,0.121,-0.25,7,1,46.32,0,-1,10
"8910",296222,-5,876.4967,296,2,1,0,0.544,0.15,7,1,54.39,0,5,10
"8911",296223,-5,439.0746,296,2,1,0,1.269,0.02,5,2,45.35,1,6,12
"8912",296224,-5,461.6889,296,2,1,0,-0.365,0.25,5,1,43.53,1,2,10
"8913",296225,-5,876.4967,296,2,1,0,-0.63,0.71,7,1,48.11,0,6,12
"8914",296227,-5,461.6889,296,2,1,0,0.791,-1.43,5,1,33.52,3,4,4
"8915",296228,-5,816.2446,296,2,1,1,-9,-1.52,5,2,42.96,4,3,2
"8916",296229,-5,816.2446,296,2,1,98,-9,0.14,7,2,33.49,-9,1,7
"8917",297101,-5,263.4844,297,1,1,98,-0.393,-0.02,3,2,45.55,-4,6,10
"8918",297102,-5,61.5044,297,1,1,98,-0.392,-1.26,2,1,35.06,-9,-1,6
"8919",297103,-5,58.636,297,1,1,0,1.772,0.16,2,2,51.41,1,7,5
"8920",297104,-5,287.3314,297,1,1,0,0.581,-0.25,5,2,39.8,1,-1,10
"8921",297105,-5,61.5044,297,1,1,1,0.305,1.06,2,1,52.98,2,3,11
"8922",297106,-5,58.636,297,1,1,98,-0.869,0.07,2,2,45.82,-4,3,10
"8923",297107,-5,301.8814,297,1,1,0,-0.353,-0.18,5,1,41.06,2,5,10
"8924",297108,-5,61.5044,297,1,1,98,-9,0.76,2,1,49.58,-9,6,11
"8925",297109,-5,301.8814,297,1,1,0,-9,-1.07,4,1,46.88,2,2,5
"8926",297110,-5,61.5044,297,1,1,0,-9,-0.08,2,1,47.89,1,5,6
"8927",297111,-5,61.5044,297,1,1,0,1.772,-0.46,2,1,54.33,0,7,9
"8928",297112,-5,58.636,297,1,1,0,-1.355,0.63,2,2,44.2,1,5,8
"8929",297113,-5,301.8814,297,1,1,0,0.571,-0.69,4,1,50.56,1,5,8
"8930",297114,-5,58.636,297,1,1,0,-1.621,0.24,2,2,44.71,0,6,9
"8931",297115,-5,263.4844,297,1,1,0,-1.831,0.06,7,2,40.54,3,-1,8
"8932",297116,-5,618.7575,297,1,1,0,-0.116,-0.09,6,2,50.07,1,7,5
"8933",297118,-5,61.5044,297,1,1,98,1.322,0.85,2,1,49.3,-4,6,10
"8934",297119,-5,61.5044,297,1,1,0,-0.181,-0.18,2,1,47.84,-9,5,3
"8935",297120,-5,61.5044,297,1,1,0,1.772,-0.01,2,1,45.35,0,6,8
"8936",297121,-5,618.7575,297,1,1,0,-0.62,1.47,2,2,54.89,0,7,13
"8937",297122,-5,287.3314,297,1,1,1,-1.317,0.61,4,2,58.06,2,6,9
"8938",297123,-5,61.5044,297,1,1,0,1.534,1.29,6,1,56.55,0,7,12
"8939",297124,-5,58.636,297,1,1,1,-0.867,0.09,2,2,41.75,3,6,3
"8940",297125,-5,653.6637,297,1,1,0,0.345,0.85,7,1,44.71,1,5,12
"8941",297126,-5,58.636,297,1,1,1,-9,0.41,2,2,49.45,1,7,10
"8942",297127,-5,61.5044,297,1,1,0,1.772,0.1,2,1,52.96,2,7,7
"8943",297128,-5,58.636,297,1,1,98,-1.106,0.37,2,2,44.64,-4,5,5
"8944",297129,-5,61.5044,297,1,1,0,-9,0.42,7,1,55.6,1,5,10
"8945",297130,-5,58.636,297,1,1,0,-0.896,0.78,2,2,51.71,1,5,10
"8946",297131,-5,61.5044,297,1,1,0,0.36,1.27,2,1,46.24,1,5,8
"8947",297132,-5,653.6637,297,1,1,0,-9,-0.23,5,1,47.05,3,5,7
"8948",297133,-5,58.636,297,1,1,98,-9,0,2,2,37.39,-9,5,10
"8949",297134,-5,58.636,297,1,1,0,-1.08,-0.98,6,2,56.18,2,6,4
"8950",297161,-5,0,297,1,0,0,-8,-8,-8,-8,-8,-8,-8,11
"8951",297201,-5,211.8497,297,2,1,0,-0.63,-0.77,5,2,58.47,1,6,6
"8952",297202,-5,211.8497,297,2,1,0,-9,-1.53,5,2,35.23,3,2,5
"8953",297203,-5,211.8497,297,2,1,0,-0.577,-1.28,5,2,35.13,4,7,7
"8954",297204,-5,218.9772,297,2,1,0,-9,-0.73,4,1,48.87,2,-1,9
"8955",297205,-5,0,297,2,1,0,-4,-4,-4,-4,52.16,-4,-4,12
"8956",297206,-5,51.7875,297,2,1,0,0.121,-1.43,5,1,33.86,1,5,7
"8957",297207,-5,211.8497,297,2,1,0,-9,-0.64,4,2,25.95,1,5,5
"8958",297208,-5,218.9772,297,2,1,0,-0.63,0.74,5,1,46.93,1,7,10
"8959",297209,-5,218.9772,297,2,1,0,-9,0.42,4,1,35.59,0,3,11
"8960",297210,-5,211.8497,297,2,1,0,-0.869,-0.18,5,2,33.11,1,5,10
"8961",297211,-5,211.8497,297,2,1,0,-9,-0.56,5,2,31.2,4,5,6
"8962",297214,-5,666.0703,297,2,1,0,0.781,-0.31,7,2,52.68,1,5,10
"8963",297215,-5,211.8497,297,2,1,0,-9,0.58,5,2,56.64,0,5,10
"8964",297216,-5,0,297,2,1,0,-4,-4,-4,-4,33.73,-4,-4,6
"8965",297217,-5,218.9772,297,2,1,0,-9,0.39,5,1,50.43,0,5,10
"8966",297218,-5,218.9772,297,2,1,0,0.03,-1.44,5,1,44.18,2,-1,6
"8967",297219,-5,211.8497,297,2,1,0,-9,0.31,5,2,40.83,1,5,9
"8968",297220,-5,0,297,2,1,0,-4,-4,-4,-4,45,-4,-4,11
"8969",297221,-5,211.8497,297,2,1,0,-9,-1.52,5,2,34.41,3,6,1
"8970",297222,-5,218.9772,297,2,1,98,0.571,-0.88,5,1,45.53,-4,5,1
"8971",297223,-5,218.9772,297,2,1,98,-9,-1.19,4,1,33.93,-4,2,9
"8972",297224,-5,218.9772,297,2,1,0,-1.145,-0.64,5,1,39.03,-9,4,8
"8973",297225,-5,218.9772,297,2,1,98,-9,0.01,5,1,55.48,-4,6,10
"8974",297226,-5,211.8497,297,2,1,0,-9,-0.9,5,2,39.65,1,-1,5
"8975",297228,-5,699.5401,297,2,1,98,-0.63,-0.58,2,1,40.44,-4,4,6
"8976",297229,-5,211.8497,297,2,1,98,-9,-0.2,5,2,39.63,-9,5,10
"8977",297230,-5,218.9772,297,2,1,0,-9,-1.17,5,1,30.45,2,-1,6
"8978",297231,-5,218.9772,297,2,1,0,-9,-0.77,2,1,50.7,4,6,5
"8979",297232,-5,211.8497,297,2,1,1,-9,-0.25,5,2,35.55,2,-1,9
"8980",297234,-5,218.9772,297,2,1,0,-0.63,-0.74,5,1,37.74,1,7,8
"8981",298102,-5,306.2377,298,1,1,0,0.095,-1.16,5,1,57.89,2,5,5
"8982",298103,-5,293.175,298,1,1,1,0.37,-1.27,5,2,37.77,2,6,8
"8983",298106,-5,510.428,298,1,1,0,-9,0.69,7,2,62.84,1,5,11
"8984",298107,-5,293.175,298,1,1,0,-1.566,-1.04,5,2,41.28,1,-1,8
"8985",298108,-5,536.6836,298,1,1,0,-1.106,0.8,7,1,59.42,0,5,11
"8986",298109,-5,306.2377,298,1,1,1,-9,-0.49,5,1,51.55,2,5,9
"8987",298110,-5,306.2377,298,1,1,1,-9,0.18,5,1,39.88,1,-1,12
"8988",298111,-5,510.428,298,1,1,0,-9,0.98,6,2,49.69,0,5,11
"8989",298113,-5,510.428,298,1,1,0,-0.63,-0.5,3,2,39,1,5,6
"8990",298115,-5,91.3652,298,1,1,98,-9,0.25,7,1,49.54,-4,5,11
"8991",298116,-5,306.2377,298,1,1,0,-9,-1.31,5,1,46.23,3,-1,6
"8992",298117,-5,306.2377,298,1,1,0,1.772,-1.35,5,1,46.23,0,6,9
"8993",298118,-5,536.6836,298,1,1,98,-9,0.19,4,1,51.56,-4,5,9
"8994",298119,-5,306.2377,298,1,1,0,-9,0.14,5,1,49.99,1,5,8
"8995",298120,-5,293.175,298,1,1,0,-1.317,-0.44,5,2,36.96,2,5,6
"8996",298121,-5,293.175,298,1,1,0,-0.63,0.06,5,2,38.56,0,4,10
"8997",298122,-5,306.2377,298,1,1,0,0.571,-0.83,5,1,49.67,3,7,7
"8998",298123,-5,0,298,1,1,0,-4,-4,-4,-4,61.62,-4,-4,12
"8999",298124,-5,328.5329,298,1,1,98,-0.63,-0.33,3,2,47.59,-9,7,8
"9000",298125,-5,347.1941,298,1,1,0,-9,0.35,3,1,48.37,0,5,11
"9001",298201,-5,242.7025,298,2,1,0,-0.154,0.12,4,2,37.05,0,5,10
"9002",298203,-5,248.9264,298,2,1,0,1.296,-0.26,4,1,48.32,2,2,8
"9003",298205,-5,248.9264,298,2,1,0,-0.63,-0.91,4,1,38.12,2,2,5
"9004",298206,-5,248.9264,298,2,1,0,-9,-1.01,5,1,35.14,2,4,5
"9005",298207,-5,270.2242,298,2,1,98,-9,-1.55,3,2,46.04,-9,3,5
"9006",298208,-5,248.9264,298,2,1,0,-0.879,-0.57,5,1,40.27,0,2,10
"9007",298209,-5,242.7025,298,2,1,0,-1.355,-0.8,5,1,33.16,4,-1,5
"9008",298210,-5,242.7025,298,2,1,0,-0.116,-0.69,4,2,36.87,0,5,9
"9009",298211,-5,248.9264,298,2,1,0,-9,-0.77,5,1,30.4,1,-1,7
"9010",298212,-5,242.7025,298,2,1,0,-0.63,-0.66,4,2,27.65,0,2,9
"9011",298214,-5,248.9264,298,2,1,0,0.571,-0.21,4,1,47.54,1,3,9
"9012",298215,-5,242.7025,298,2,1,0,-1.582,-1.59,4,2,39.76,2,2,3
"9013",298216,-5,248.9264,298,2,1,1,-0.63,0.56,4,1,31.91,2,2,10
